id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,invoice,risk_issues
Sale20240124091,Sale,2024-01-24,9220.35,,,Paid,,5000.0,,,P001,Premium Product A,1.0,9220.35,Cash,C009,461.02,8759.33,5000.0,4220.35,"On January 24, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $9220.35, totaling $9220.35. The cost amount for this transaction was $5000.00, with a tax amount of $461.02, leading to a total amount due of $8759.33. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231020,Purchase,2023-12-31,30000.0,Director,Staff,Unpaid,Account Payable,5000.0,S009,Supplier 9,P001,Premium Product A,6.0,5000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 6.0 units at a unit price of $5000.00, totaling $30000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S009, and the supplier name is Supplier 9.",
Purchase20231231021,Purchase,2023-12-31,160000.0,Director,Staff,Paid,Cash,20000.0,S004,Supplier 4,P003,Premium Product C,8.0,20000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 8.0 units at a unit price of $20000.00, totaling $160000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S004, and the supplier name is Supplier 4.",
Expense20240124001,Sales Expenses,2024-01-24,29168.55,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $29168.55. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240124001,Sales Expenses,2024-01-24,27749.05,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $27749.05. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240124001,Sales Expenses,2024-01-24,22998.87,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $22998.87. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240124024,Interest Receivables,2024-01-24,334.2,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 24, 2024, an invoice was issued for a Interest Receivables, totaling $334.20. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240125095,Sale,2024-01-25,17056.02,,,Unpaid,,5000.0,,,P001,Premium Product A,2.0,8528.01,Account Receviable,C015,852.8,16203.22,10000.0,7056.02,"On January 25, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $8528.01, totaling $17056.02. The cost amount for this transaction was $10000.00, with a tax amount of $852.80, leading to a total amount due of $16203.22. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240125096,Sale,2024-01-25,286856.46,,,Paid,,50000.0,,,P004,Premium Product D,3.0,95618.82,Cash,C013,14342.82,272513.64,150000.0,136856.46,"On January 25, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $95618.82, totaling $286856.46. The cost amount for this transaction was $150000.00, with a tax amount of $14342.82, leading to a total amount due of $272513.64. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231022,Purchase,2023-12-31,350000.0,Director,Staff,Paid,Cash,50000.0,S003,Supplier 3,P004,Premium Product D,7.0,50000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 7.0 units at a unit price of $50000.00, totaling $350000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S003, and the supplier name is Supplier 3.",
Expense20240125001,Sales Expenses,2024-01-25,25012.4,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Sales Expenses, totaling $25012.40. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240125001,Sales Expenses,2024-01-25,11531.6,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Sales Expenses, totaling $11531.60. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240125025,Interest Receivables,2024-01-25,334.2,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 25, 2024, an invoice was issued for a Interest Receivables, totaling $334.20. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240126099,Sale,2024-01-26,19846.43,,,Paid,,10000.0,,,P002,Premium Product B,1.0,19846.43,Cash,C005,992.32,18854.11,10000.0,9846.43,"On January 26, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $19846.43, totaling $19846.43. The cost amount for this transaction was $10000.00, with a tax amount of $992.32, leading to a total amount due of $18854.11. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240126100,Sale,2024-01-26,103824.27,,,Paid,,20000.0,,,P003,Premium Product C,3.0,34608.09,Cash,C002,5191.21,98633.06,60000.0,43824.27,"On January 26, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $34608.09, totaling $103824.27. The cost amount for this transaction was $60000.00, with a tax amount of $5191.21, leading to a total amount due of $98633.06. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240126101,Sale,2024-01-26,27687.18,,,Paid,,5000.0,,,P001,Premium Product A,3.0,9229.06,Cash,C003,1384.36,26302.82,15000.0,12687.18,"On January 26, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $9229.06, totaling $27687.18. The cost amount for this transaction was $15000.00, with a tax amount of $1384.36, leading to a total amount due of $26302.82. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240126102,Sale,2024-01-26,27512.1,,,Unpaid,,5000.0,,,P001,Premium Product A,3.0,9170.7,Account Receviable,C014,1375.61,26136.49,15000.0,12512.1,"On January 26, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $9170.70, totaling $27512.10. The cost amount for this transaction was $15000.00, with a tax amount of $1375.61, leading to a total amount due of $26136.49. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231023,Purchase,2023-12-31,35000.0,Director,Staff,Paid,Cash,5000.0,S006,Supplier 6,P001,Premium Product A,7.0,5000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 7.0 units at a unit price of $5000.00, totaling $35000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Purchase20231231024,Purchase,2023-12-31,100000.0,Director,Staff,Paid,Bank Transfer,10000.0,S001,Supplier 1,P002,Premium Product B,10.0,10000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 10.0 units at a unit price of $10000.00, totaling $100000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S001, and the supplier name is Supplier 1.",
Expense20240126001,Sales Expenses,2024-01-26,25799.95,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $25799.95. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240126001,Financial Expenses,2024-01-26,26436.54,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Financial Expenses, totaling $26436.54. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,325.29,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $325.29. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240127104,Sale,2024-01-27,97119.22,,,Paid,,50000.0,,,P004,Premium Product D,1.0,97119.22,Cash,C014,4855.96,92263.26,50000.0,47119.22,"On January 27, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $97119.22, totaling $97119.22. The cost amount for this transaction was $50000.00, with a tax amount of $4855.96, leading to a total amount due of $92263.26. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240127105,Sale,2024-01-27,98243.33,,,Paid,,50000.0,,,P004,Premium Product D,1.0,98243.33,Cash,C019,4912.17,93331.16,50000.0,48243.33,"On January 27, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $98243.33, totaling $98243.33. The cost amount for this transaction was $50000.00, with a tax amount of $4912.17, leading to a total amount due of $93331.16. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240127106,Sale,2024-01-27,195738.24,,,Unpaid,,50000.0,,,P004,Premium Product D,2.0,97869.12,Account Receviable,C018,9786.91,185951.33,100000.0,95738.24,"On January 27, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $97869.12, totaling $195738.24. The cost amount for this transaction was $100000.00, with a tax amount of $9786.91, leading to a total amount due of $185951.33. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240127001,Sales Expenses,2024-01-27,6861.03,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $6861.03. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240127001,Sales Expenses,2024-01-27,18560.22,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $18560.22. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,325.29,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $325.29. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240128109,Sale,2024-01-28,38343.61,,,Paid,,20000.0,,,P003,Premium Product C,1.0,38343.61,Cash,C005,1917.18,36426.43,20000.0,18343.61,"On January 28, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $38343.61, totaling $38343.61. The cost amount for this transaction was $20000.00, with a tax amount of $1917.18, leading to a total amount due of $36426.43. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240128110,Sale,2024-01-28,91847.66,,,Paid,,50000.0,,,P004,Premium Product D,1.0,91847.66,Cash,C014,4592.38,87255.28,50000.0,41847.66,"On January 28, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $91847.66, totaling $91847.66. The cost amount for this transaction was $50000.00, with a tax amount of $4592.38, leading to a total amount due of $87255.28. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231025,Purchase,2023-12-31,450000.0,Director,Staff,Paid,Cash,50000.0,S009,Supplier 9,P004,Premium Product D,9.0,50000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 9.0 units at a unit price of $50000.00, totaling $450000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S009, and the supplier name is Supplier 9.",
Purchase20231231026,Purchase,2023-12-31,140000.0,Director,Staff,Unpaid,Account Payable,20000.0,S007,Supplier 7,P003,Premium Product C,7.0,20000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 7.0 units at a unit price of $20000.00, totaling $140000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S007, and the supplier name is Supplier 7.",
Expense20240128001,Sales Expenses,2024-01-28,22072.76,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Sales Expenses, totaling $22072.76. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240128001,Sales Expenses,2024-01-28,17274.2,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Sales Expenses, totaling $17274.20. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240128028,Interest Receivables,2024-01-28,325.29,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 28, 2024, an invoice was issued for a Interest Receivables, totaling $325.29. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240129113,Sale,2024-01-29,259290.33,,,Paid,,50000.0,,,P004,Premium Product D,3.0,86430.11,Cash,C001,12964.52,246325.81,150000.0,109290.33,"On January 29, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $86430.11, totaling $259290.33. The cost amount for this transaction was $150000.00, with a tax amount of $12964.52, leading to a total amount due of $246325.81. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240129001,Sales Expenses,2024-01-29,17247.75,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Sales Expenses, totaling $17247.75. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240129001,Administrative Expenses,2024-01-29,5786.51,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Administrative Expenses, totaling $5786.51. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240129029,Interest Receivables,2024-01-29,325.29,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On January 29, 2024, an invoice was issued for a Interest Receivables, totaling $325.29. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
