id,recorded_type,recorded_date,recorded_amount,recorded_cost_per_unit,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Purchase20231231021,Purchase,2023-12-31,348000.0,2000.0,Director,Senior Staff,Unpaid,Account Payable,S006,Supplier 6,R002,Business Room,174.0,2000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 174.0 units at a unit price of $2000.00, totaling $348000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Expense20240126001,Administrative Expenses,2024-01-26,276.17,,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Administrative Expenses, totaling $276.17. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,6.38,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $6.38. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240127079,Sale,2024-01-27,781.17,150.0,,,Paid,,,,F001,Quick Meal Set,3.0,260.39,Cash,C001,39.06,742.11,450.0,331.17,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $260.39, totaling $781.17. The cost amount for this transaction was $450.00, with a tax amount of $39.06, leading to a total amount due of $742.11. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240127080,Sale,2024-01-27,6272.12,880.0,,,Unpaid,,,,F003,Deluxe Meal Set,4.0,1568.03,Account Receviable,C010,313.61,5958.51,3520.0,2752.12,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $1568.03, totaling $6272.12. The cost amount for this transaction was $3520.00, with a tax amount of $313.61, leading to a total amount due of $5958.51. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240127081,Sale,2024-01-27,14143.64,2000.0,,,Paid,,,,R002,Business Room,4.0,3535.91,Cash,C017,707.18,13436.46,8000.0,6143.64,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $3535.91, totaling $14143.64. The cost amount for this transaction was $8000.00, with a tax amount of $707.18, leading to a total amount due of $13436.46. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240127082,Sale,2024-01-27,4740.42,1500.0,,,Paid,,,,R001,Standard Room,2.0,2370.21,Cash,C002,237.02,4503.4,3000.0,1740.42,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $2370.21, totaling $4740.42. The cost amount for this transaction was $3000.00, with a tax amount of $237.02, leading to a total amount due of $4503.40. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240127001,Financial Expenses,2024-01-27,610.66,,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Financial Expenses, totaling $610.66. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,6.38,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $6.38. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240128083,Sale,2024-01-28,20269.44,2880.0,,,Paid,,,,F004,Banquet Set,4.0,5067.36,Cash,C008,1013.47,19255.97,11520.0,8749.44,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $5067.36, totaling $20269.44. The cost amount for this transaction was $11520.00, with a tax amount of $1013.47, leading to a total amount due of $19255.97. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240128084,Sale,2024-01-28,27645.72,5000.0,,,Paid,,,,R003,Luxury Suite,4.0,6911.43,Cash,C006,1382.29,26263.43,20000.0,7645.72,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $6911.43, totaling $27645.72. The cost amount for this transaction was $20000.00, with a tax amount of $1382.29, leading to a total amount due of $26263.43. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240128001,Sales Expenses,2024-01-28,727.39,,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Sales Expenses, totaling $727.39. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240128028,Interest Receivables,2024-01-28,6.38,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,,"On January 28, 2024, an invoice was issued for a Interest Receivables, totaling $6.38. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240129086,Sale,2024-01-29,2834.2,880.0,,,Unpaid,,,,F003,Deluxe Meal Set,2.0,1417.1,Account Receviable,C007,141.71,2692.49,1760.0,1074.2,,,"On January 29, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $1417.10, totaling $2834.20. The cost amount for this transaction was $1760.00, with a tax amount of $141.71, leading to a total amount due of $2692.49. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240129087,Sale,2024-01-29,1223.97,880.0,,,Paid,,,,F003,Deluxe Meal Set,1.0,1223.97,Cash,C009,61.2,1162.77,880.0,343.97,,,"On January 29, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $1223.97, totaling $1223.97. The cost amount for this transaction was $880.00, with a tax amount of $61.20, leading to a total amount due of $1162.77. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240129001,Sales Expenses,2024-01-29,371.3,,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Sales Expenses, totaling $371.30. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240129029,Interest Receivables,2024-01-29,6.38,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,,"On January 29, 2024, an invoice was issued for a Interest Receivables, totaling $6.38. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240130089,Sale,2024-01-30,4895.86,2880.0,,,Paid,,,,F004,Banquet Set,1.0,4895.86,Cash,C003,244.79,4651.07,2880.0,2015.86,,,"On January 30, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $4895.86, totaling $4895.86. The cost amount for this transaction was $2880.00, with a tax amount of $244.79, leading to a total amount due of $4651.07. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240130090,Sale,2024-01-30,7024.75,880.0,,,Paid,,,,F003,Deluxe Meal Set,5.0,1404.95,Cash,C010,351.24,6673.51,4400.0,2624.75,,,"On January 30, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $1404.95, totaling $7024.75. The cost amount for this transaction was $4400.00, with a tax amount of $351.24, leading to a total amount due of $6673.51. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240130001,Administrative Expenses,2024-01-30,320.62,,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Administrative Expenses, totaling $320.62. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240130001,Administrative Expenses,2024-01-30,633.01,,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Administrative Expenses, totaling $633.01. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240130030,Interest Receivables,2024-01-30,6.38,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,,"On January 30, 2024, an invoice was issued for a Interest Receivables, totaling $6.38. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240131091,Sale,2024-01-31,14630.35,2000.0,,,Unpaid,,,,R002,Business Room,5.0,2926.07,Account Receviable,C019,731.52,13898.83,10000.0,4630.35,,,"On January 31, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $2926.07, totaling $14630.35. The cost amount for this transaction was $10000.00, with a tax amount of $731.52, leading to a total amount due of $13898.83. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240131092,Sale,2024-01-31,5804.55,880.0,,,Paid,,,,F003,Deluxe Meal Set,5.0,1160.91,Cash,C017,290.23,5514.32,4400.0,1404.55,,,"On January 31, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $1160.91, totaling $5804.55. The cost amount for this transaction was $4400.00, with a tax amount of $290.23, leading to a total amount due of $5514.32. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240131093,Sale,2024-01-31,5172.27,2880.0,,,Paid,,,,F004,Banquet Set,1.0,5172.27,Cash,C013,258.61,4913.66,2880.0,2292.27,,,"On January 31, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $5172.27, totaling $5172.27. The cost amount for this transaction was $2880.00, with a tax amount of $258.61, leading to a total amount due of $4913.66. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240131001,Administrative Expenses,2024-01-31,448.8,,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,"On January 31, 2024, an invoice was issued for a Administrative Expenses, totaling $448.80. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240131001,Sales Expenses,2024-01-31,125.58,,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,"On January 31, 2024, an invoice was issued for a Sales Expenses, totaling $125.58. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240131031,Interest Receivables,2024-01-31,6.38,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,,"On January 31, 2024, an invoice was issued for a Interest Receivables, totaling $6.38. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240201095,Sale,2024-02-01,17122.24,2880.0,,,Paid,,,,F004,Banquet Set,4.0,4280.56,Cash,C017,856.11,16266.13,11520.0,5602.24,,,"On February 01, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $4280.56, totaling $17122.24. The cost amount for this transaction was $11520.00, with a tax amount of $856.11, leading to a total amount due of $16266.13. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240201096,Sale,2024-02-01,15412.2,2880.0,,,Paid,,,,F004,Banquet Set,3.0,5137.4,Cash,C002,770.61,14641.59,8640.0,6772.2,,,"On February 01, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $5137.40, totaling $15412.20. The cost amount for this transaction was $8640.00, with a tax amount of $770.61, leading to a total amount due of $14641.59. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240201097,Sale,2024-02-01,5525.8,2000.0,,,Paid,,,,R002,Business Room,2.0,2762.9,Cash,C001,276.29,5249.51,4000.0,1525.8,,,"On February 01, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $2762.90, totaling $5525.80. The cost amount for this transaction was $4000.00, with a tax amount of $276.29, leading to a total amount due of $5249.51. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240201001,Sales Expenses,2024-02-01,315.9,,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Sales Expenses, totaling $315.90. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240201001,Administrative Expenses,2024-02-01,970.1,,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Administrative Expenses, totaling $970.10. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Depreciation20240201002,Depreciation,2024-02-01,71799.68,,,,,,,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Depreciation, totaling $71799.68.",
Interest20240201032,Interest Receivables,2024-02-01,6.38,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,,"On February 01, 2024, an invoice was issued for a Interest Receivables, totaling $6.38. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240202099,Sale,2024-02-02,2205.32,350.0,,,Paid,,,,F002,Business Meal Set,4.0,551.33,Cash,C001,110.27,2095.05,1400.0,805.32,,,"On February 02, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $551.33, totaling $2205.32. The cost amount for this transaction was $1400.00, with a tax amount of $110.27, leading to a total amount due of $2095.05. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240202100,Sale,2024-02-02,5972.7,880.0,,,Paid,,,,F003,Deluxe Meal Set,5.0,1194.54,Cash,C011,298.63,5674.07,4400.0,1572.7,,,"On February 02, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $1194.54, totaling $5972.70. The cost amount for this transaction was $4400.00, with a tax amount of $298.63, leading to a total amount due of $5674.07. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240202101,Sale,2024-02-02,1154.78,350.0,,,Paid,,,,F002,Business Meal Set,2.0,577.39,Cash,C007,57.74,1097.04,700.0,454.78,,,"On February 02, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $577.39, totaling $1154.78. The cost amount for this transaction was $700.00, with a tax amount of $57.74, leading to a total amount due of $1097.04. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240202001,Sales Expenses,2024-02-02,392.57,,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,"On February 02, 2024, an invoice was issued for a Sales Expenses, totaling $392.57. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240202033,Interest Receivables,2024-02-02,6.38,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,,"On February 02, 2024, an invoice was issued for a Interest Receivables, totaling $6.38. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240203103,Sale,2024-02-03,16809.4,5000.0,,,Paid,,,,R003,Luxury Suite,2.0,8404.7,Cash,C012,840.47,15968.93,10000.0,6809.4,,,"On February 03, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $8404.70, totaling $16809.40. The cost amount for this transaction was $10000.00, with a tax amount of $840.47, leading to a total amount due of $15968.93. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240203104,Sale,2024-02-03,29728.96,5000.0,,,Paid,,,,R003,Luxury Suite,4.0,7432.24,Cash,C014,1486.45,28242.51,20000.0,9728.96,,,"On February 03, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $7432.24, totaling $29728.96. The cost amount for this transaction was $20000.00, with a tax amount of $1486.45, leading to a total amount due of $28242.51. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240203001,Sales Expenses,2024-02-03,398.02,,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,"On February 03, 2024, an invoice was issued for a Sales Expenses, totaling $398.02. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240203001,Sales Expenses,2024-02-03,751.57,,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,"On February 03, 2024, an invoice was issued for a Sales Expenses, totaling $751.57. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240203034,Interest Receivables,2024-02-03,6.38,,,,Unpaid,,,,,,,,Interest receviable,,,,,,,,"On February 03, 2024, an invoice was issued for a Interest Receivables, totaling $6.38. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
