id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,invoice,risk_issues
Expense20240201001,Sales Expenses,2024-02-01,10187.11,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Sales Expenses, totaling $10187.11. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Depreciation20240201002,Depreciation,2024-02-01,45750.84,,,,,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Depreciation, totaling $45750.84.",
Interest20240201032,Interest Receivables,2024-02-01,407.98,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On February 01, 2024, an invoice was issued for a Interest Receivables, totaling $407.98. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Purchase20231231028,Purchase,2023-12-31,3000.0,Director,Staff,Paid,Bank Transfer,1000.0,S010,Supplier 10,S001,Basic Consulting,3.0,1000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $1000.00, totaling $3000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S010, and the supplier name is Supplier 10.",
Purchase20231231029,Purchase,2023-12-31,15000.0,Director,Senior Staff,Unpaid,Account Payable,5000.0,S006,Supplier 6,S002,Standard Consulting,3.0,5000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $5000.00, totaling $15000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Expense20240202001,Sales Expenses,2024-02-02,15401.55,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On February 02, 2024, an invoice was issued for a Sales Expenses, totaling $15401.55. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240202001,Administrative Expenses,2024-02-02,14693.47,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,"On February 02, 2024, an invoice was issued for a Administrative Expenses, totaling $14693.47. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240202033,Interest Receivables,2024-02-02,407.71,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On February 02, 2024, an invoice was issued for a Interest Receivables, totaling $407.71. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240203081,Sale,2024-02-03,246615.65,,,Paid,,100000.0,,,S004,Enterprise Solution,1.0,246615.65,Cash,C016,12330.78,234284.87,100000.0,146615.65,"On February 03, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $246615.65, totaling $246615.65. The cost amount for this transaction was $100000.00, with a tax amount of $12330.78, leading to a total amount due of $234284.87. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240203001,Sales Expenses,2024-02-03,3776.42,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,"On February 03, 2024, an invoice was issued for a Sales Expenses, totaling $3776.42. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240203034,Interest Receivables,2024-02-03,407.71,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On February 03, 2024, an invoice was issued for a Interest Receivables, totaling $407.71. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240204083,Sale,2024-02-04,9931.23,,,Unpaid,,5000.0,,,S002,Standard Consulting,1.0,9931.23,Account Receviable,C016,496.56,9434.67,5000.0,4931.23,"On February 04, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $9931.23, totaling $9931.23. The cost amount for this transaction was $5000.00, with a tax amount of $496.56, leading to a total amount due of $9434.67. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240204001,Sales Expenses,2024-02-04,12933.89,Director,Staff,Paid,Cash,,,,,,,,,,,,,,"On February 04, 2024, an invoice was issued for a Sales Expenses, totaling $12933.89. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240204035,Interest Receivables,2024-02-04,407.71,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On February 04, 2024, an invoice was issued for a Interest Receivables, totaling $407.71. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240205085,Sale,2024-02-05,183770.14,,,Paid,,100000.0,,,S004,Enterprise Solution,1.0,183770.14,Cash,C003,9188.51,174581.63,100000.0,83770.14,"On February 05, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $183770.14, totaling $183770.14. The cost amount for this transaction was $100000.00, with a tax amount of $9188.51, leading to a total amount due of $174581.63. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240205086,Sale,2024-02-05,2502.87,,,Unpaid,,1000.0,,,S001,Basic Consulting,1.0,2502.87,Account Receviable,C012,125.14,2377.73,1000.0,1502.87,"On February 05, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $2502.87, totaling $2502.87. The cost amount for this transaction was $1000.00, with a tax amount of $125.14, leading to a total amount due of $2377.73. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231030,Purchase,2023-12-31,2000.0,Director,Senior Staff,Paid,Bank Transfer,1000.0,S005,Supplier 5,S001,Basic Consulting,2.0,1000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $1000.00, totaling $2000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Expense20240205001,Sales Expenses,2024-02-05,16815.32,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,"On February 05, 2024, an invoice was issued for a Sales Expenses, totaling $16815.32. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240205036,Interest Receivables,2024-02-05,407.53,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On February 05, 2024, an invoice was issued for a Interest Receivables, totaling $407.53. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
