id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Sale20240121084,Sale,2024-01-21,85459.24,,,Paid,,50000.0,,,P004,Premium Product D,1.0,85459.24,Cash,C019,4272.96,81186.28,50000.0,35459.24,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $85459.24, totaling $85459.24. The cost amount for this transaction was $50000.00, with a tax amount of $4272.96, leading to a total amount due of $81186.28. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240121085,Sale,2024-01-21,17812.71,,,Unpaid,,10000.0,,,P002,Premium Product B,1.0,17812.71,Account Receviable,C006,890.64,16922.07,10000.0,7812.71,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $17812.71, totaling $17812.71. The cost amount for this transaction was $10000.00, with a tax amount of $890.64, leading to a total amount due of $16922.07. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240121086,Sale,2024-01-21,9229.85,,,Paid,,5000.0,,,P001,Premium Product A,1.0,9229.85,Cash,C018,461.49,8768.36,5000.0,4229.85,,,"On January 21, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $9229.85, totaling $9229.85. The cost amount for this transaction was $5000.00, with a tax amount of $461.49, leading to a total amount due of $8768.36. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231022,Purchase,2023-12-31,350000.0,Director,Supervisor,Paid,Cash,50000.0,S002,Supplier 2,P004,Premium Product D,7.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 7.0 units at a unit price of $50000.00, totaling $350000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Expense20240121001,Sales Expenses,2024-01-21,8407.05,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Sales Expenses, totaling $8407.05. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240121001,Sales Expenses,2024-01-21,25433.34,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 21, 2024, an invoice was issued for a Sales Expenses, totaling $25433.34. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240121021,Interest Receivables,2024-01-21,303.29,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 21, 2024, an invoice was issued for a Interest Receivables, totaling $303.29. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240122089,Sale,2024-01-22,9973.68,,,Paid,,5000.0,,,P001,Premium Product A,1.0,9973.68,Cash,C019,498.68,9475.0,5000.0,4973.68,,,"On January 22, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $9973.68, totaling $9973.68. The cost amount for this transaction was $5000.00, with a tax amount of $498.68, leading to a total amount due of $9475.00. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231023,Purchase,2023-12-31,45000.0,Director,Supervisor,Paid,Bank Transfer,5000.0,S002,Supplier 2,P001,Premium Product A,9.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 9.0 units at a unit price of $5000.00, totaling $45000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Expense20240122001,Sales Expenses,2024-01-22,17084.49,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Sales Expenses, totaling $17084.49. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240122001,Administrative Expenses,2024-01-22,8401.18,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Administrative Expenses, totaling $8401.18. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240122001,Sales Expenses,2024-01-22,29892.5,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Sales Expenses, totaling $29892.50. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240122022,Interest Receivables,2024-01-22,299.28,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 22, 2024, an invoice was issued for a Interest Receivables, totaling $299.28. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240123092,Sale,2024-01-23,18437.32,,,Paid,,10000.0,,,P002,Premium Product B,1.0,18437.32,Cash,C005,921.87,17515.45,10000.0,8437.32,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $18437.32, totaling $18437.32. The cost amount for this transaction was $10000.00, with a tax amount of $921.87, leading to a total amount due of $17515.45. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240123001,Administrative Expenses,2024-01-23,15268.37,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Administrative Expenses, totaling $15268.37. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240123001,Sales Expenses,2024-01-23,10848.07,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Sales Expenses, totaling $10848.07. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240123023,Interest Receivables,2024-01-23,299.28,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 23, 2024, an invoice was issued for a Interest Receivables, totaling $299.28. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240124094,Sale,2024-01-24,171957.0,,,Unpaid,,50000.0,,,P004,Premium Product D,2.0,85978.5,Account Receviable,C017,8597.85,163359.15,100000.0,71957.0,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $85978.50, totaling $171957.00. The cost amount for this transaction was $100000.00, with a tax amount of $8597.85, leading to a total amount due of $163359.15. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240124095,Sale,2024-01-24,97831.72,,,Unpaid,,50000.0,,,P004,Premium Product D,1.0,97831.72,Account Receviable,C003,4891.59,92940.13,50000.0,47831.72,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $97831.72, totaling $97831.72. The cost amount for this transaction was $50000.00, with a tax amount of $4891.59, leading to a total amount due of $92940.13. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240124096,Sale,2024-01-24,176720.04,,,Paid,,50000.0,,,P004,Premium Product D,2.0,88360.02,Cash,C017,8836.0,167884.04,100000.0,76720.04,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $88360.02, totaling $176720.04. The cost amount for this transaction was $100000.00, with a tax amount of $8836.00, leading to a total amount due of $167884.04. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231024,Purchase,2023-12-31,300000.0,Director,Supervisor,Paid,Bank Transfer,50000.0,S001,Supplier 1,P004,Premium Product D,6.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 6.0 units at a unit price of $50000.00, totaling $300000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S001, and the supplier name is Supplier 1.",
Expense20240124001,Sales Expenses,2024-01-24,16550.01,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $16550.01. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240124001,Sales Expenses,2024-01-24,20534.82,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $20534.82. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240124001,Administrative Expenses,2024-01-24,15790.07,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Administrative Expenses, totaling $15790.07. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240124024,Interest Receivables,2024-01-24,272.58,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 24, 2024, an invoice was issued for a Interest Receivables, totaling $272.58. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240125099,Sale,2024-01-25,39867.96,,,Unpaid,,20000.0,,,P003,Premium Product C,1.0,39867.96,Account Receviable,C013,1993.4,37874.56,20000.0,19867.96,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $39867.96, totaling $39867.96. The cost amount for this transaction was $20000.00, with a tax amount of $1993.40, leading to a total amount due of $37874.56. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240125100,Sale,2024-01-25,28313.49,,,Paid,,5000.0,,,P001,Premium Product A,3.0,9437.83,Cash,C017,1415.67,26897.82,15000.0,13313.49,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $9437.83, totaling $28313.49. The cost amount for this transaction was $15000.00, with a tax amount of $1415.67, leading to a total amount due of $26897.82. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240125101,Sale,2024-01-25,29133.6,,,Paid,,5000.0,,,P001,Premium Product A,3.0,9711.2,Cash,C015,1456.68,27676.92,15000.0,14133.6,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $9711.20, totaling $29133.60. The cost amount for this transaction was $15000.00, with a tax amount of $1456.68, leading to a total amount due of $27676.92. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240125001,Administrative Expenses,2024-01-25,12298.07,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Administrative Expenses, totaling $12298.07. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240125001,Sales Expenses,2024-01-25,4167.78,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Sales Expenses, totaling $4167.78. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240125001,Sales Expenses,2024-01-25,19921.36,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Sales Expenses, totaling $19921.36. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240125025,Interest Receivables,2024-01-25,272.58,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 25, 2024, an invoice was issued for a Interest Receivables, totaling $272.58. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240126104,Sale,2024-01-26,27410.4,,,Paid,,5000.0,,,P001,Premium Product A,3.0,9136.8,Cash,C016,1370.52,26039.88,15000.0,12410.4,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $9136.80, totaling $27410.40. The cost amount for this transaction was $15000.00, with a tax amount of $1370.52, leading to a total amount due of $26039.88. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240126105,Sale,2024-01-26,289537.89,,,Unpaid,,50000.0,,,P004,Premium Product D,3.0,96512.63,Account Receviable,C009,14476.89,275061.0,150000.0,139537.89,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $96512.63, totaling $289537.89. The cost amount for this transaction was $150000.00, with a tax amount of $14476.89, leading to a total amount due of $275061.00. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240126106,Sale,2024-01-26,97702.96,,,Paid,,50000.0,,,P004,Premium Product D,1.0,97702.96,Cash,C010,4885.15,92817.81,50000.0,47702.96,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $97702.96, totaling $97702.96. The cost amount for this transaction was $50000.00, with a tax amount of $4885.15, leading to a total amount due of $92817.81. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231025,Purchase,2023-12-31,15000.0,Director,Supervisor,Paid,Cash,5000.0,S004,Supplier 4,P001,Premium Product A,3.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $5000.00, totaling $15000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S004, and the supplier name is Supplier 4.",
Purchase20231231026,Purchase,2023-12-31,50000.0,Director,Senior Staff,Paid,Bank Transfer,5000.0,S005,Supplier 5,P001,Premium Product A,10.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 10.0 units at a unit price of $5000.00, totaling $50000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Expense20240126001,Sales Expenses,2024-01-26,22180.15,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $22180.15. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240126001,Sales Expenses,2024-01-26,8776.23,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $8776.23. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240126001,Sales Expenses,2024-01-26,28860.54,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $28860.54. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,268.13,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $268.13. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240127110,Sale,2024-01-27,93411.9,,,Paid,,50000.0,,,P004,Premium Product D,1.0,93411.9,Cash,C010,4670.6,88741.3,50000.0,43411.9,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $93411.90, totaling $93411.90. The cost amount for this transaction was $50000.00, with a tax amount of $4670.60, leading to a total amount due of $88741.30. The receive_method of this transaction was cash, and this transaction was paid.",
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,73932.79,,,Paid,Bank Transfer,,S003,Supplier 3,,,,,,,,,,,Production Line8,Production Line,"On December 31, 2023, an invoice was issued for a Fixed Assets Purchase, totaling $73932.79. The payment_method of this transaction was bank transfer, and this transaction was paid. The supplier ID is S003, and the supplier name is Supplier 3.",
Expense20240127001,Administrative Expenses,2024-01-27,17050.33,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $17050.33. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240127001,Sales Expenses,2024-01-27,8854.07,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $8854.07. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240127001,Financial Expenses,2024-01-27,17209.76,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Financial Expenses, totaling $17209.76. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,261.55,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $261.55. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
