id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,invoice,risk_issues
Interest20240201032,Interest Receivables,2024-02-01,318.53,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On February 01, 2024, an invoice was issued for a Interest Receivables, totaling $318.53. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240202073,Sale,2024-02-02,298084.8,,,Paid,,100000.0,,,S004,Enterprise Solution,1.0,298084.8,Cash,C017,14904.24,283180.56,100000.0,198084.8,"On February 02, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $298084.80, totaling $298084.80. The cost amount for this transaction was $100000.00, with a tax amount of $14904.24, leading to a total amount due of $283180.56. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240202074,Financial Expenses,2024-02-02,52036.67,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,44525.93,Account Receviable,C020,2222.14,42220.57,20000.0,24442.71,"On February 02, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $44442.71, totaling $44442.71. The cost amount for this transaction was $20000.00, with a tax amount of $2222.14, leading to a total amount due of $42220.57. The receive_method of this transaction was account receviable, and this transaction was unpaid.","[{'Original price': 44442.71, 'Recorded price': 44525.93, 'id': 'Sale20240202074'}, {'Original category': 'Sale', 'Recorded category': 'Financial Expenses', 'id': 'Sale20240202074'}, {'Original amount': 44442.71, 'Recorded amount': 52036.67, 'id': 'Sale20240202074'}]"
Expense20240202001,Administrative Expenses,2024-02-02,10723.19,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,"On February 02, 2024, an invoice was issued for a Administrative Expenses, totaling $10723.19. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director.",
Interest20240202033,Interest Receivables,2024-02-02,318.53,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On February 02, 2024, an invoice was issued for a Interest Receivables, totaling $318.53. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240203075,Sale,2024-02-03,246512.71,,,Paid,,100000.0,,,S004,Enterprise Solution,1.0,246512.71,Cash,C013,12325.64,234187.07,100000.0,146512.71,"On February 03, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $246512.71, totaling $246512.71. The cost amount for this transaction was $100000.00, with a tax amount of $12325.64, leading to a total amount due of $234187.07. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231029,Purchase,2023-12-31,200000.0,Director,Director,Paid,Bank Transfer,100000.0,S002,Supplier 2,S004,Enterprise Solution,2.0,100000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $100000.00, totaling $200000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Director, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Expense20240203001,Administrative Expenses,2024-02-03,3151.77,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,"On February 03, 2024, an invoice was issued for a Administrative Expenses, totaling $3151.77. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director.",
Interest20240203034,Interest Receivables,2024-02-03,300.73,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On February 03, 2024, an invoice was issued for a Interest Receivables, totaling $300.73. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Expense20240204001,Administrative Expenses,2024-02-04,15530.78,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,"On February 04, 2024, an invoice was issued for a Administrative Expenses, totaling $15530.78. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Expense20240204001,Financial Expenses,2024-02-04,19717.55,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,"On February 04, 2024, an invoice was issued for a Financial Expenses, totaling $19717.55. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Interest20240204035,Interest Receivables,2024-02-04,300.73,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On February 04, 2024, an invoice was issued for a Interest Receivables, totaling $300.73. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240205076,Sale,2024-02-05,292202.87,,,Unpaid,,100000.0,,,S004,Enterprise Solution,1.0,292202.87,Account Receviable,C008,14610.14,277592.73,100000.0,192202.87,"On February 05, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $292202.87, totaling $292202.87. The cost amount for this transaction was $100000.00, with a tax amount of $14610.14, leading to a total amount due of $277592.73. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240205077,Sale,2024-02-05,37363.94,,,Unpaid,,20000.0,,,S003,Premium Consulting,1.0,37363.94,Account Receviable,C011,1868.2,35495.74,20000.0,17363.94,"On February 05, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $37363.94, totaling $37363.94. The cost amount for this transaction was $20000.00, with a tax amount of $1868.20, leading to a total amount due of $35495.74. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240205078,Sale,2024-02-05,226655.74,,,Paid,,100000.0,,,S004,Enterprise Solution,1.0,226655.74,Cash,C013,11332.79,215322.95,100000.0,126655.74,"On February 05, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $226655.74, totaling $226655.74. The cost amount for this transaction was $100000.00, with a tax amount of $11332.79, leading to a total amount due of $215322.95. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231030,Purchase,2023-12-31,300000.0,Director,Junior Staff,Paid,Bank Transfer,100000.0,S004,Supplier 4,S004,Enterprise Solution,3.0,100000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $100000.00, totaling $300000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director. The supplier ID is S004, and the supplier name is Supplier 4.",
Purchase20231231031,Purchase,2023-12-31,40000.0,Director,Senior Supervisor,Unpaid,Account Payable,20000.0,S010,Supplier 10,S003,Premium Consulting,2.0,20000.0,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 2.0 units at a unit price of $20000.00, totaling $40000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Supervisor, and the approver is Director. The supplier ID is S010, and the supplier name is Supplier 10.",
Expense20240205001,Financial Expenses,2024-02-05,18330.82,Director,Manager,Paid,Cash,,,,,,,,,,,,,,"On February 05, 2024, an invoice was issued for a Financial Expenses, totaling $18330.82. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director.",
Expense20240205001,Administrative Expenses,2024-02-05,16247.39,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,"On February 05, 2024, an invoice was issued for a Administrative Expenses, totaling $16247.39. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Interest20240205036,Interest Receivables,2024-02-05,274.03,,,Unpaid,,,,,,,,,Interest receviable,,,,,,"On February 05, 2024, an invoice was issued for a Interest Receivables, totaling $274.03. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
