id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Expense20240126001,Administrative Expenses,2024-01-26,20674.62,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Administrative Expenses, totaling $20674.62. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240126001,Financial Expenses,2024-01-26,30582.18,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Financial Expenses, totaling $30582.18. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240126001,Financial Expenses,2024-01-26,33889.38,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Financial Expenses, totaling $33889.38. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,135.54,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $135.54. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240127062,Sale,2024-01-27,575061.65,,,Paid,,100000.0,,,P004,Chemical Product D,5.0,115012.33,Cash,C007,28753.08,546308.57,500000.0,75061.65,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $115012.33, totaling $575061.65. The cost amount for this transaction was $500000.00, with a tax amount of $28753.08, leading to a total amount due of $546308.57. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240127063,Sale,2024-01-27,60440.8,,,Unpaid,,10000.0,,,P001,Chemical Product A,5.0,12088.16,Account Receviable,C011,3022.04,57418.76,50000.0,10440.8,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $12088.16, totaling $60440.80. The cost amount for this transaction was $50000.00, with a tax amount of $3022.04, leading to a total amount due of $57418.76. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231012,Purchase,2023-12-31,1300000.0,Director,Senior Staff,Unpaid,Account Payable,100000.0,S002,Supplier 2,P004,Chemical Product D,13.0,100000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 13.0 units at a unit price of $100000.00, totaling $1300000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Expense20240127001,Administrative Expenses,2024-01-27,39060.61,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $39060.61. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240127001,Sales Expenses,2024-01-27,29582.89,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $29582.89. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,135.54,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $135.54. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240128065,Depreciation,2024-01-30,71523.82,,,Unpaid,,10000.0,,,P001,Chemical Product A,5.0,12369.32,Account Receviable,C011,3092.33,58754.27,50000.0,11846.6,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $12369.32, totaling $61846.60. The cost amount for this transaction was $50000.00, with a tax amount of $3092.33, leading to a total amount due of $58754.27. The receive_method of this transaction was account receviable, and this transaction was unpaid.","[{'Original date': '2024-01-28', 'Recorded date': '2024-01-30', 'id': 'Sale20240128065'}, {'Original category': 'Sale', 'Recorded category': 'Depreciation', 'id': 'Sale20240128065'}, {'Original amount': 61846.6, 'Recorded amount': 71523.82, 'id': 'Sale20240128065'}]"
Expense20240128001,Sales Expenses,2024-01-28,38954.07,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Sales Expenses, totaling $38954.07. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240128001,Administrative Expenses,2024-01-28,15568.3,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Administrative Expenses, totaling $15568.30. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240128001,Administrative Expenses,2024-01-28,28878.75,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Administrative Expenses, totaling $28878.75. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240128028,Interest Receivables,2024-01-28,135.54,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 28, 2024, an invoice was issued for a Interest Receivables, totaling $135.54. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240129067,Sale,2024-01-29,206035.5,,,Paid,,50000.0,,,P003,Chemical Product C,3.0,68678.5,Cash,C012,10301.78,195733.72,150000.0,56035.5,,,"On January 29, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $68678.50, totaling $206035.50. The cost amount for this transaction was $150000.00, with a tax amount of $10301.78, leading to a total amount due of $195733.72. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240129001,Financial Expenses,2024-01-29,30926.2,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Financial Expenses, totaling $30926.20. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240129001,Financial Expenses,2024-01-29,39912.83,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Financial Expenses, totaling $39912.83. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240129001,Administrative Expenses,2024-01-29,26475.28,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Administrative Expenses, totaling $26475.28. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240129029,Interest Receivables,2024-01-29,135.54,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 29, 2024, an invoice was issued for a Interest Receivables, totaling $135.54. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240130068,Sale,2024-01-30,50289.32,,,Paid,,20000.0,,,P002,Chemical Product B,2.0,25144.66,Cash,C008,2514.47,47774.85,40000.0,10289.32,,,"On January 30, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $25144.66, totaling $50289.32. The cost amount for this transaction was $40000.00, with a tax amount of $2514.47, leading to a total amount due of $47774.85. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240130069,Sale,2024-01-30,57306.1,,,Paid,,10000.0,,,P001,Chemical Product A,5.0,11461.22,Cash,C006,2865.31,54440.79,50000.0,7306.1,,,"On January 30, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $11461.22, totaling $57306.10. The cost amount for this transaction was $50000.00, with a tax amount of $2865.31, leading to a total amount due of $54440.79. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240130001,Administrative Expenses,2024-01-30,12591.45,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Administrative Expenses, totaling $12591.45. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240130001,Administrative Expenses,2024-01-30,22735.8,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Administrative Expenses, totaling $22735.80. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240130001,Administrative Expenses,2024-01-30,33318.22,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Administrative Expenses, totaling $33318.22. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240130030,Interest Receivables,2024-01-30,135.54,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 30, 2024, an invoice was issued for a Interest Receivables, totaling $135.54. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
