id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Expense20240122001,Sales Expenses,2024-01-22,23866.05,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Sales Expenses, totaling $23866.05. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240122001,Sales Expenses,2024-01-22,3868.93,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Sales Expenses, totaling $3868.93. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240122001,Sales Expenses,2024-01-22,11629.31,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Sales Expenses, totaling $11629.31. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240122022,Interest Receivables,2024-01-22,339.83,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 22, 2024, an invoice was issued for a Interest Receivables, totaling $339.83. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240123093,Sale,2024-01-23,9369.54,,,Paid,,5000.0,,,P001,Premium Product A,1.0,9369.54,Cash,C012,468.48,8901.06,5000.0,4369.54,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $9369.54, totaling $9369.54. The cost amount for this transaction was $5000.00, with a tax amount of $468.48, leading to a total amount due of $8901.06. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240123094,Sale,2024-01-23,114947.1,,,Unpaid,,20000.0,,,P003,Premium Product C,3.0,38315.7,Account Receviable,C001,5747.36,109199.74,60000.0,54947.1,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $38315.70, totaling $114947.10. The cost amount for this transaction was $60000.00, with a tax amount of $5747.36, leading to a total amount due of $109199.74. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240123095,Sale,2024-01-23,39865.25,,,Paid,,20000.0,,,P003,Premium Product C,1.0,39865.25,Cash,C015,1993.26,37871.99,20000.0,19865.25,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $39865.25, totaling $39865.25. The cost amount for this transaction was $20000.00, with a tax amount of $1993.26, leading to a total amount due of $37871.99. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240123096,Sale,2024-01-23,18424.9,,,Paid,,5000.0,,,P001,Premium Product A,2.0,9212.45,Cash,C007,921.25,17503.65,10000.0,8424.9,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $9212.45, totaling $18424.90. The cost amount for this transaction was $10000.00, with a tax amount of $921.25, leading to a total amount due of $17503.65. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240123001,Financial Expenses,2024-01-23,21272.48,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Financial Expenses, totaling $21272.48. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240123001,Financial Expenses,2024-01-23,24542.52,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Financial Expenses, totaling $24542.52. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240123001,Sales Expenses,2024-01-23,17205.46,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Sales Expenses, totaling $17205.46. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240123023,Interest Receivables,2024-01-23,339.83,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 23, 2024, an invoice was issued for a Interest Receivables, totaling $339.83. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240124098,Sale,2024-01-24,17284.38,,,Unpaid,,5000.0,,,P001,Premium Product A,2.0,8642.19,Account Receviable,C013,864.22,16420.16,10000.0,7284.38,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $8642.19, totaling $17284.38. The cost amount for this transaction was $10000.00, with a tax amount of $864.22, leading to a total amount due of $16420.16. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240124099,Sale,2024-01-24,86327.57,,,Unpaid,,50000.0,,,P004,Premium Product D,1.0,86327.57,Account Receviable,C004,4316.38,82011.19,50000.0,36327.57,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $86327.57, totaling $86327.57. The cost amount for this transaction was $50000.00, with a tax amount of $4316.38, leading to a total amount due of $82011.19. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240124100,Sale,2024-01-24,9014.45,,,Unpaid,,5000.0,,,P001,Premium Product A,1.0,9014.45,Account Receviable,C002,450.72,8563.73,5000.0,4014.45,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $9014.45, totaling $9014.45. The cost amount for this transaction was $5000.00, with a tax amount of $450.72, leading to a total amount due of $8563.73. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240124101,Sale,2024-01-24,184902.76,,,Paid,,50000.0,,,P004,Premium Product D,2.0,92451.38,Cash,C010,9245.14,175657.62,100000.0,84902.76,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $92451.38, totaling $184902.76. The cost amount for this transaction was $100000.00, with a tax amount of $9245.14, leading to a total amount due of $175657.62. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240124001,Sales Expenses,2024-01-24,22032.53,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $22032.53. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240124001,Sales Expenses,2024-01-24,3035.81,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $3035.81. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240124001,Sales Expenses,2024-01-24,20420.44,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $20420.44. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240124024,Interest Receivables,2024-01-24,339.83,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 24, 2024, an invoice was issued for a Interest Receivables, totaling $339.83. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240125105,Sale,2024-01-25,98695.47,,,Unpaid,,50000.0,,,P004,Premium Product D,1.0,98695.47,Account Receviable,C012,4934.77,93760.7,50000.0,48695.47,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $98695.47, totaling $98695.47. The cost amount for this transaction was $50000.00, with a tax amount of $4934.77, leading to a total amount due of $93760.70. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240125106,Sale,2024-01-25,28203.93,,,Paid,,5000.0,,,P001,Premium Product A,3.0,9401.31,Cash,C016,1410.2,26793.73,15000.0,13203.93,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $9401.31, totaling $28203.93. The cost amount for this transaction was $15000.00, with a tax amount of $1410.20, leading to a total amount due of $26793.73. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240125001,Sales Expenses,2024-01-25,18530.16,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Sales Expenses, totaling $18530.16. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240125001,Sales Expenses,2024-01-25,19537.15,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Sales Expenses, totaling $19537.15. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240125025,Interest Receivables,2024-01-25,339.83,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 25, 2024, an invoice was issued for a Interest Receivables, totaling $339.83. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240126109,Sale,2024-01-26,107394.51,,,Paid,,20000.0,,,P003,Premium Product C,3.0,35798.17,Cash,C013,5369.73,102024.78,60000.0,47394.51,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $35798.17, totaling $107394.51. The cost amount for this transaction was $60000.00, with a tax amount of $5369.73, leading to a total amount due of $102024.78. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240126110,Sale,2024-01-26,278872.86,,,Paid,,50000.0,,,P004,Premium Product D,3.0,92957.62,Cash,C001,13943.64,264929.22,150000.0,128872.86,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $92957.62, totaling $278872.86. The cost amount for this transaction was $150000.00, with a tax amount of $13943.64, leading to a total amount due of $264929.22. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240126001,Sales Expenses,2024-01-26,29405.16,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $29405.16. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240126001,Sales Expenses,2024-01-26,8516.23,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $8516.23. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,339.83,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $339.83. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240127113,Sale,2024-01-27,76485.12,,,Paid,,20000.0,,,P003,Premium Product C,2.0,38242.56,Cash,C003,3824.26,72660.86,40000.0,36485.12,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $38242.56, totaling $76485.12. The cost amount for this transaction was $40000.00, with a tax amount of $3824.26, leading to a total amount due of $72660.86. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240127114,Sale,2024-01-27,268474.8,,,Unpaid,,50000.0,,,P004,Premium Product D,3.0,89491.6,Account Receviable,C016,13423.74,255051.06,150000.0,118474.8,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $89491.60, totaling $268474.80. The cost amount for this transaction was $150000.00, with a tax amount of $13423.74, leading to a total amount due of $255051.06. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240127115,Sale,2024-01-27,117971.4,,,Paid,,20000.0,,,P003,Premium Product C,3.0,39323.8,Cash,C015,5898.57,112072.83,60000.0,57971.4,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $39323.80, totaling $117971.40. The cost amount for this transaction was $60000.00, with a tax amount of $5898.57, leading to a total amount due of $112072.83. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231023,Purchase,2023-12-31,40000.0,Director,Senior Staff,Paid,Bank Transfer,5000.0,S010,Supplier 10,P001,Premium Product A,8.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 8.0 units at a unit price of $5000.00, totaling $40000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S010, and the supplier name is Supplier 10.",
Expense20240127001,Sales Expenses,2024-01-27,10621.52,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $10621.52. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240127001,Administrative Expenses,2024-01-27,25108.57,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $25108.57. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240127001,Administrative Expenses,2024-01-27,15364.34,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $15364.34. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,336.27,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $336.27. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240128117,Sale,2024-01-28,8530.21,,,Paid,,5000.0,,,P001,Premium Product A,1.0,8530.21,Cash,C015,426.51,8103.7,5000.0,3530.21,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $8530.21, totaling $8530.21. The cost amount for this transaction was $5000.00, with a tax amount of $426.51, leading to a total amount due of $8103.70. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240128118,Sale,2024-01-28,25844.76,,,Unpaid,,5000.0,,,P001,Premium Product A,3.0,8614.92,Account Receviable,C013,1292.24,24552.52,15000.0,10844.76,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $8614.92, totaling $25844.76. The cost amount for this transaction was $15000.00, with a tax amount of $1292.24, leading to a total amount due of $24552.52. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240128119,Sale,2024-01-28,90968.12,,,Paid,,50000.0,,,P004,Premium Product D,1.0,90968.12,Cash,C006,4548.41,86419.71,50000.0,40968.12,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $90968.12, totaling $90968.12. The cost amount for this transaction was $50000.00, with a tax amount of $4548.41, leading to a total amount due of $86419.71. The receive_method of this transaction was cash, and this transaction was paid.",
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,115740.01,,,Paid,Bank Transfer,,S002,Supplier 2,,,,,,,,,,,Production Line5,Production Line,"On December 31, 2023, an invoice was issued for a Fixed Assets Purchase, totaling $115740.01. The payment_method of this transaction was bank transfer, and this transaction was paid. The supplier ID is S002, and the supplier name is Supplier 2.",
Purchase20231231024,Purchase,2023-12-31,160000.0,Director,Senior Staff,Paid,Bank Transfer,20000.0,S007,Supplier 7,P003,Premium Product C,8.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 8.0 units at a unit price of $20000.00, totaling $160000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S007, and the supplier name is Supplier 7.",
Expense20240128001,Administrative Expenses,2024-01-28,13846.31,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Administrative Expenses, totaling $13846.31. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240128001,Financial Expenses,2024-01-28,25402.01,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Financial Expenses, totaling $25402.01. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240128001,Sales Expenses,2024-01-28,16137.45,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Sales Expenses, totaling $16137.45. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240128028,Interest Receivables,2024-01-28,311.73,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 28, 2024, an invoice was issued for a Interest Receivables, totaling $311.73. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
