id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Transfer20240125001,Cash to bank transfer,2024-01-25,100000.0,,,,,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240125001,Cash to bank transfer,2024-01-25,100000.0,,,,,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240125001,Cash to bank transfer,2024-01-25,100000.0,,,,,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240125001,Administrative Expenses,2024-01-25,31436.03,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Administrative Expenses, totaling $31436.03. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240125001,Purchase,2024-02-24,46350.25,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Financial Expenses, totaling $38673.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.","[{'Original amount': 38673.0, 'Recorded amount': 46350.25, 'id': 'Expense20240125001'}, {'Original date': '2024-01-25', 'Recorded date': '2024-02-24', 'id': 'Expense20240125001'}, {'Original category': 'Financial Expenses', 'Recorded category': 'Purchase', 'id': 'Expense20240125001'}]"
Interest20240125025,Interest Receivables,2024-01-25,9.96,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 25, 2024, an invoice was issued for a Interest Receivables, totaling $9.96. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240126053,Sale,2024-01-26,195282.75,,,Paid,,50000.0,,,P003,Chemical Product C,3.0,65094.25,Cash,C015,9764.14,185518.61,150000.0,45282.75,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $65094.25, totaling $195282.75. The cost amount for this transaction was $150000.00, with a tax amount of $9764.14, leading to a total amount due of $185518.61. The receive_method of this transaction was cash, and this transaction was paid.",
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,585150.04,,,Paid,Bank Transfer,,S003,Supplier 3,,,,,,,,,,,Processing Equipment6,Processing Equipment,"On December 31, 2023, an invoice was issued for a Fixed Assets Purchase, totaling $585150.04. The payment_method of this transaction was bank transfer, and this transaction was paid. The supplier ID is S003, and the supplier name is Supplier 3.",
Transfer20240126001,Cash to bank transfer,2024-01-26,100000.0,,,,,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240126001,Cash to bank transfer,2024-01-26,100000.0,,,,,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240126001,Cash to bank transfer,2024-01-26,100000.0,,,,,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240126001,Cash to bank transfer,2024-01-26,100000.0,,,,,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240126001,Sales Expenses,2024-01-26,18064.84,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $18064.84. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Transfer20240126001,Cash to bank transfer,2024-01-26,100000.0,,,,,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240126001,Administrative Expenses,2024-01-26,38281.69,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Administrative Expenses, totaling $38281.69. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,2.38,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $2.38. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240127055,Sale,2024-01-27,296311.5,,,Paid,,50000.0,,,P003,Chemical Product C,5.0,59262.3,Cash,C017,14815.58,281495.92,250000.0,46311.5,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $59262.30, totaling $296311.50. The cost amount for this transaction was $250000.00, with a tax amount of $14815.58, leading to a total amount due of $281495.92. The receive_method of this transaction was cash, and this transaction was paid.",
Transfer20240127001,Cash to bank transfer,2024-01-27,100000.0,,,,,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Purchase20231231015,Purchase,2023-12-31,1300000.0,Director,Supervisor,Paid,Cash,50000.0,S009,Supplier 9,P003,Chemical Product C,26.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 26.0 units at a unit price of $50000.00, totaling $1300000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S009, and the supplier name is Supplier 9.",
Expense20240127001,Sales Expenses,2024-01-27,12161.94,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $12161.94. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240127001,Financial Expenses,2024-01-27,46595.61,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Financial Expenses, totaling $46595.61. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240127001,Administrative Expenses,2024-01-27,34903.41,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $34903.41. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240127001,Administrative Expenses,2024-01-27,35609.13,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $35609.13. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,11.28,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $11.28. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240128057,Sale,2024-01-28,672051.5,,,Paid,,100000.0,,,P004,Chemical Product D,5.0,134410.3,Cash,C011,33602.58,638448.92,500000.0,172051.5,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $134410.30, totaling $672051.50. The cost amount for this transaction was $500000.00, with a tax amount of $33602.58, leading to a total amount due of $638448.92. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240128001,Sales Expenses,2024-01-28,43295.22,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Sales Expenses, totaling $43295.22. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240128001,Financial Expenses,2024-01-28,16802.64,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Financial Expenses, totaling $16802.64. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240128001,Administrative Expenses,2024-01-28,40454.46,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Administrative Expenses, totaling $40454.46. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240128001,Financial Expenses,2024-01-28,29863.94,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Financial Expenses, totaling $29863.94. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240128028,Interest Receivables,2024-01-28,11.28,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 28, 2024, an invoice was issued for a Interest Receivables, totaling $11.28. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
