id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_cost_per_unit,recorded_payment_method,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Expense20240128001,Administrative Expenses,2024-01-28,22083.91,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Administrative Expenses, totaling $22083.91. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240128028,Interest Receivables,2024-01-28,-56.55,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 28, 2024, an invoice was issued for a Interest Receivables, totaling $-56.55. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240129054,Sale,2024-01-29,35752.38,,,Paid,10000.0,,,,P001,Chemical Product A,3.0,11917.46,Cash,C020,1787.62,33964.76,30000.0,5752.38,,,"On January 29, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $11917.46, totaling $35752.38. The cost amount for this transaction was $30000.00, with a tax amount of $1787.62, leading to a total amount due of $33964.76. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240129055,Sale,2024-01-29,231897.32,,,Paid,50000.0,,,,P003,Chemical Product C,4.0,57974.33,Cash,C002,11594.87,220302.45,200000.0,31897.32,,,"On January 29, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $57974.33, totaling $231897.32. The cost amount for this transaction was $200000.00, with a tax amount of $11594.87, leading to a total amount due of $220302.45. The receive_method of this transaction was cash, and this transaction was paid.",
Transfer20240129001,Cash to bank transfer,2024-01-29,100000.0,,,,,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240129001,Cash to bank transfer,2024-01-29,100000.0,,,,,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240129001,Cash to bank transfer,2024-01-29,100000.0,,,,,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240129001,Cash to bank transfer,2024-01-29,100000.0,,,,,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240129001,Administrative Expenses,2024-01-29,32980.69,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Administrative Expenses, totaling $32980.69. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Transfer20240129001,Cash to bank transfer,2024-01-29,100000.0,,,,,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240129001,Administrative Expenses,2024-01-29,46025.02,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Administrative Expenses, totaling $46025.02. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Transfer20240129001,Cash to bank transfer,2024-01-29,100000.0,,,,,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240129001,Administrative Expenses,2024-01-29,5053.76,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Administrative Expenses, totaling $5053.76. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Transfer20240129001,Cash to bank transfer,2024-01-29,100000.0,,,,,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240129001,Administrative Expenses,2024-01-29,32605.92,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Administrative Expenses, totaling $32605.92. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240129029,Interest Receivables,2024-01-29,5.75,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 29, 2024, an invoice was issued for a Interest Receivables, totaling $5.75. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240130056,Sale,2024-01-30,128279.1,,,Paid,50000.0,,,,P003,Chemical Product C,2.0,64139.55,Cash,C020,6413.96,121865.14,100000.0,28279.1,,,"On January 30, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $64139.55, totaling $128279.10. The cost amount for this transaction was $100000.00, with a tax amount of $6413.96, leading to a total amount due of $121865.14. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240130057,Sale,2024-01-30,74300.25,,,Paid,20000.0,,,,P002,Chemical Product B,3.0,24766.75,Cash,C007,3715.01,70585.24,60000.0,14300.25,,,"On January 30, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $24766.75, totaling $74300.25. The cost amount for this transaction was $60000.00, with a tax amount of $3715.01, leading to a total amount due of $70585.24. The receive_method of this transaction was cash, and this transaction was paid.",
Transfer20240130001,Cash to bank transfer,2024-01-30,100000.0,,,,,,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240130001,Financial Expenses,2024-01-30,9870.1,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Financial Expenses, totaling $9870.10. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240130001,Administrative Expenses,2024-01-30,7914.04,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Administrative Expenses, totaling $7914.04. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240130001,Administrative Expenses,2024-01-30,32705.96,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Administrative Expenses, totaling $32705.96. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240130001,Administrative Expenses,2024-01-30,22841.68,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Administrative Expenses, totaling $22841.68. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240130030,Interest Receivables,2024-01-30,14.65,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 30, 2024, an invoice was issued for a Interest Receivables, totaling $14.65. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
