id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Purchase20231231012,Purchase,2023-12-31,60000.0,Director,Supervisor,Paid,Bank Transfer,10000.0,S007,Supplier 7,P001,Chemical Product A,6.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 6.0 units at a unit price of $10000.00, totaling $60000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S007, and the supplier name is Supplier 7.",
Transfer20240126001,Cash to bank transfer,2024-01-26,100000.0,,,,,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240126001,Financial Expenses,2024-01-26,46543.89,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Financial Expenses, totaling $46543.89. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240126001,Administrative Expenses,2024-01-26,19207.15,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Administrative Expenses, totaling $19207.15. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240126001,Financial Expenses,2024-01-26,14285.1,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Financial Expenses, totaling $14285.10. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,16.87,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $16.87. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240127055,Sale,2024-01-27,193211.7,,,Unpaid,,50000.0,,,P003,Chemical Product C,3.0,64403.9,Account Receviable,C013,9660.59,183551.11,150000.0,43211.7,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $64403.90, totaling $193211.70. The cost amount for this transaction was $150000.00, with a tax amount of $9660.59, leading to a total amount due of $183551.11. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240127001,Administrative Expenses,2024-01-27,29782.33,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $29782.33. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240127001,Sales Expenses,2024-01-27,37754.33,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $37754.33. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240127001,Administrative Expenses,2024-01-27,41816.27,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Administrative Expenses, totaling $41816.27. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,16.87,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $16.87. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240128057,Sale,2024-01-28,110325.5,,,Unpaid,,20000.0,,,P002,Chemical Product B,5.0,22065.1,Account Receviable,C011,5516.28,104809.22,100000.0,10325.5,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $22065.10, totaling $110325.50. The cost amount for this transaction was $100000.00, with a tax amount of $5516.28, leading to a total amount due of $104809.22. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240128001,Financial Expenses,2024-01-28,21408.69,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Financial Expenses, totaling $21408.69. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240128001,Administrative Expenses,2024-01-28,7455.96,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Administrative Expenses, totaling $7455.96. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240128028,Interest Receivables,2024-01-28,16.87,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 28, 2024, an invoice was issued for a Interest Receivables, totaling $16.87. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240129058,Sale,2024-01-29,134841.9,,,Paid,,20000.0,,,P002,Chemical Product B,5.0,26968.38,Cash,C007,6742.1,128099.8,100000.0,34841.9,,,"On January 29, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $26968.38, totaling $134841.90. The cost amount for this transaction was $100000.00, with a tax amount of $6742.10, leading to a total amount due of $128099.80. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240129001,Administrative Expenses,2024-01-29,47689.3,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Administrative Expenses, totaling $47689.30. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240129001,Administrative Expenses,2024-01-29,16462.17,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Administrative Expenses, totaling $16462.17. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240129001,Financial Expenses,2024-01-29,34255.93,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Financial Expenses, totaling $34255.93. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240129001,Administrative Expenses,2024-01-29,35199.99,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Administrative Expenses, totaling $35199.99. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240129029,Interest Receivables,2024-01-29,16.87,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 29, 2024, an invoice was issued for a Interest Receivables, totaling $16.87. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,386528.93,,,Paid,Bank Transfer,,S008,Supplier 8,,,,,,,,,,,Processing Equipment7,Processing Equipment,"On December 31, 2023, an invoice was issued for a Fixed Assets Purchase, totaling $386528.93. The payment_method of this transaction was bank transfer, and this transaction was paid. The supplier ID is S008, and the supplier name is Supplier 8.",
Transfer20240130001,Cash to bank transfer,2024-01-30,100000.0,,,,,,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240130001,Cash to bank transfer,2024-01-30,100000.0,,,,,,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240130001,Financial Expenses,2024-01-30,32560.55,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Financial Expenses, totaling $32560.55. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Transfer20240130001,Cash to bank transfer,2024-01-30,100000.0,,,,,,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240130001,Administrative Expenses,2024-01-30,41114.4,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Administrative Expenses, totaling $41114.40. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240130030,Interest Receivables,2024-01-30,9.17,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 30, 2024, an invoice was issued for a Interest Receivables, totaling $9.17. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Purchase20231231013,Purchase,2023-12-31,340000.0,Director,Supervisor,Paid,Cash,20000.0,S008,Supplier 8,P002,Chemical Product B,17.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 17.0 units at a unit price of $20000.00, totaling $340000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S008, and the supplier name is Supplier 8.",
Expense20240131001,Sales Expenses,2024-01-31,49432.51,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 31, 2024, an invoice was issued for a Sales Expenses, totaling $49432.51. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240131001,Sales Expenses,2024-01-31,48248.27,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 31, 2024, an invoice was issued for a Sales Expenses, totaling $48248.27. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240131001,Financial Expenses,2024-01-31,30246.65,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 31, 2024, an invoice was issued for a Financial Expenses, totaling $30246.65. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240131031,Interest Receivables,2024-01-31,9.17,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 31, 2024, an invoice was issued for a Interest Receivables, totaling $9.17. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
