id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_cost_per_unit,recorded_payment_method,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Sale20240123088,Sale,2024-01-23,19898.44,,,Unpaid,5000.0,,,,P001,Premium Product A,2.0,9949.22,Account Receviable,C017,994.92,18903.52,10000.0,9898.44,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $9949.22, totaling $19898.44. The cost amount for this transaction was $10000.00, with a tax amount of $994.92, leading to a total amount due of $18903.52. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240123089,Sale,2024-01-23,76210.5,,,Unpaid,20000.0,,,,P003,Premium Product C,2.0,38105.25,Account Receviable,C018,3810.53,72399.97,40000.0,36210.5,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $38105.25, totaling $76210.50. The cost amount for this transaction was $40000.00, with a tax amount of $3810.53, leading to a total amount due of $72399.97. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240123090,Sale,2024-01-23,79980.18,,,Paid,20000.0,,,,P003,Premium Product C,2.0,39990.09,Cash,C001,3999.01,75981.17,40000.0,39980.18,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $39990.09, totaling $79980.18. The cost amount for this transaction was $40000.00, with a tax amount of $3999.01, leading to a total amount due of $75981.17. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231021,Purchase,2023-12-31,15000.0,Director,Supervisor,Paid,5000.0,Cash,S009,Supplier 9,P001,Premium Product A,3.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $5000.00, totaling $15000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S009, and the supplier name is Supplier 9.",
Expense20240123001,Sales Expenses,2024-01-23,26574.41,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Sales Expenses, totaling $26574.41. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240123001,Sales Expenses,2024-01-23,29832.86,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Sales Expenses, totaling $29832.86. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240123023,Interest Receivables,2024-01-23,259.53,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 23, 2024, an invoice was issued for a Interest Receivables, totaling $259.53. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240124093,Sale,2024-01-24,17172.26,,,Unpaid,10000.0,,,,P002,Premium Product B,1.0,17172.26,Account Receviable,C001,858.61,16313.65,10000.0,7172.26,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $17172.26, totaling $17172.26. The cost amount for this transaction was $10000.00, with a tax amount of $858.61, leading to a total amount due of $16313.65. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240124094,Sale,2024-01-24,29887.86,,,Unpaid,5000.0,,,,P001,Premium Product A,3.0,9962.62,Account Receviable,C017,1494.39,28393.47,15000.0,14887.86,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $9962.62, totaling $29887.86. The cost amount for this transaction was $15000.00, with a tax amount of $1494.39, leading to a total amount due of $28393.47. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240124001,Sales Expenses,2024-01-24,27788.26,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $27788.26. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240124001,Financial Expenses,2024-01-24,27763.56,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Financial Expenses, totaling $27763.56. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240124001,Sales Expenses,2024-01-24,29075.28,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Sales Expenses, totaling $29075.28. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240124024,Interest Receivables,2024-01-24,259.53,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 24, 2024, an invoice was issued for a Interest Receivables, totaling $259.53. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240125097,Sale,2024-01-25,268595.22,,,Unpaid,50000.0,,,,P004,Premium Product D,3.0,89531.74,Account Receviable,C008,13429.76,255165.46,150000.0,118595.22,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $89531.74, totaling $268595.22. The cost amount for this transaction was $150000.00, with a tax amount of $13429.76, leading to a total amount due of $255165.46. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231022,Purchase,2023-12-31,160000.0,Director,Senior Staff,Unpaid,20000.0,Account Payable,S001,Supplier 1,P003,Premium Product C,8.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 8.0 units at a unit price of $20000.00, totaling $160000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S001, and the supplier name is Supplier 1.",
Purchase20231231023,Purchase,2023-12-31,45000.0,Director,Senior Staff,Unpaid,5000.0,Account Payable,S004,Supplier 4,P001,Premium Product A,9.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 9.0 units at a unit price of $5000.00, totaling $45000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S004, and the supplier name is Supplier 4.",
Expense20240125001,Sales Expenses,2024-01-25,9460.79,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Sales Expenses, totaling $9460.79. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240125001,Administrative Expenses,2024-01-25,24167.01,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Administrative Expenses, totaling $24167.01. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240125025,Interest Receivables,2024-01-25,259.53,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 25, 2024, an invoice was issued for a Interest Receivables, totaling $259.53. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240126099,Sale,2024-01-26,19781.02,,,Paid,5000.0,,,,P001,Premium Product A,2.0,9890.51,Cash,C017,989.05,18791.97,10000.0,9781.02,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $9890.51, totaling $19781.02. The cost amount for this transaction was $10000.00, with a tax amount of $989.05, leading to a total amount due of $18791.97. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240126100,Sale,2024-01-26,18646.3,,,Paid,5000.0,,,,P001,Premium Product A,2.0,9323.15,Cash,C004,932.32,17713.98,10000.0,8646.3,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $9323.15, totaling $18646.30. The cost amount for this transaction was $10000.00, with a tax amount of $932.32, leading to a total amount due of $17713.98. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240126001,Administrative Expenses,2024-01-26,16385.22,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Administrative Expenses, totaling $16385.22. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240126001,Sales Expenses,2024-01-26,23338.52,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $23338.52. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240126001,Administrative Expenses,2024-01-26,7547.02,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Administrative Expenses, totaling $7547.02. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,259.53,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $259.53. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240127102,Sale,2024-01-27,74387.02,,,Paid,20000.0,,,,P003,Premium Product C,2.0,37193.51,Cash,C013,3719.35,70667.67,40000.0,34387.02,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $37193.51, totaling $74387.02. The cost amount for this transaction was $40000.00, with a tax amount of $3719.35, leading to a total amount due of $70667.67. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240127103,Sale,2024-01-27,76001.58,,,Paid,20000.0,,,,P003,Premium Product C,2.0,38000.79,Cash,C010,3800.08,72201.5,40000.0,36001.58,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $38000.79, totaling $76001.58. The cost amount for this transaction was $40000.00, with a tax amount of $3800.08, leading to a total amount due of $72201.50. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240127104,Sale,2024-01-27,105217.05,,,Paid,20000.0,,,,P003,Premium Product C,3.0,35072.35,Cash,C012,5260.85,99956.2,60000.0,45217.05,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $35072.35, totaling $105217.05. The cost amount for this transaction was $60000.00, with a tax amount of $5260.85, leading to a total amount due of $99956.20. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240127001,Sales Expenses,2024-01-27,27018.06,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $27018.06. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240127001,Sales Expenses,2024-01-27,25531.7,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $25531.70. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,259.53,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $259.53. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240128107,Sale,2024-01-28,39004.42,,,Paid,10000.0,,,,P002,Premium Product B,2.0,19502.21,Cash,C007,1950.22,37054.2,20000.0,19004.42,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $19502.21, totaling $39004.42. The cost amount for this transaction was $20000.00, with a tax amount of $1950.22, leading to a total amount due of $37054.20. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240128108,Sale,2024-01-28,59395.56,,,Unpaid,10000.0,,,,P002,Premium Product B,3.0,19798.52,Account Receviable,C016,2969.78,56425.78,30000.0,29395.56,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $19798.52, totaling $59395.56. The cost amount for this transaction was $30000.00, with a tax amount of $2969.78, leading to a total amount due of $56425.78. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240128109,Sale,2024-01-28,17762.84,,,Paid,5000.0,,,,P001,Premium Product A,2.0,8881.42,Cash,C002,888.14,16874.7,10000.0,7762.84,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $8881.42, totaling $17762.84. The cost amount for this transaction was $10000.00, with a tax amount of $888.14, leading to a total amount due of $16874.70. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240128110,Sale,2024-01-28,199844.62,,,Unpaid,50000.0,,,,P004,Premium Product D,2.0,99922.31,Account Receviable,C008,9992.23,189852.39,100000.0,99844.62,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $99922.31, totaling $199844.62. The cost amount for this transaction was $100000.00, with a tax amount of $9992.23, leading to a total amount due of $189852.39. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231024,Purchase,2023-12-31,15000.0,Director,Supervisor,Unpaid,5000.0,Account Payable,S003,Supplier 3,P001,Premium Product A,3.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 3.0 units at a unit price of $5000.00, totaling $15000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S003, and the supplier name is Supplier 3.",
Purchase20231231025,Purchase,2023-12-31,160000.0,Director,Supervisor,Paid,20000.0,Cash,S007,Supplier 7,P003,Premium Product C,8.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 8.0 units at a unit price of $20000.00, totaling $160000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S007, and the supplier name is Supplier 7.",
Purchase20231231026,Purchase,2023-12-31,50000.0,Director,Supervisor,Paid,10000.0,Bank Transfer,S007,Supplier 7,P002,Premium Product B,5.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 5.0 units at a unit price of $10000.00, totaling $50000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S007, and the supplier name is Supplier 7.",
Expense20240128001,Sales Expenses,2024-01-28,20104.85,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Sales Expenses, totaling $20104.85. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240128001,Sales Expenses,2024-01-28,5357.21,Director,Supervisor,Paid,,Cash,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Sales Expenses, totaling $5357.21. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240128028,Interest Receivables,2024-01-28,255.08,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 28, 2024, an invoice was issued for a Interest Receivables, totaling $255.08. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240129113,Sale,2024-01-29,19620.72,,,Paid,5000.0,,,,P001,Premium Product A,2.0,9810.36,Cash,C013,981.04,18639.68,10000.0,9620.72,,,"On January 29, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $9810.36, totaling $19620.72. The cost amount for this transaction was $10000.00, with a tax amount of $981.04, leading to a total amount due of $18639.68. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240129114,Sale,2024-01-29,35020.58,,,Paid,10000.0,,,,P002,Premium Product B,2.0,17510.29,Cash,C004,1751.03,33269.55,20000.0,15020.58,,,"On January 29, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $17510.29, totaling $35020.58. The cost amount for this transaction was $20000.00, with a tax amount of $1751.03, leading to a total amount due of $33269.55. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240129115,Sale,2024-01-29,279523.14,,,Paid,50000.0,,,,P004,Premium Product D,3.0,93174.38,Cash,C006,13976.16,265546.98,150000.0,129523.14,,,"On January 29, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $93174.38, totaling $279523.14. The cost amount for this transaction was $150000.00, with a tax amount of $13976.16, leading to a total amount due of $265546.98. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240129001,Financial Expenses,2024-01-29,21907.9,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Financial Expenses, totaling $21907.90. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240129001,Sales Expenses,2024-01-29,29491.42,Director,Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Sales Expenses, totaling $29491.42. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240129001,Financial Expenses,2024-01-29,19983.53,Director,Senior Staff,Paid,,Cash,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Financial Expenses, totaling $19983.53. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240129029,Interest Receivables,2024-01-29,255.08,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 29, 2024, an invoice was issued for a Interest Receivables, totaling $255.08. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
