id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,303640.51,,,Paid,Bank Transfer,,S003,Supplier 3,,,,,,,,,,,Processing Equipment5,Processing Equipment,"On December 31, 2023, an invoice was issued for a Fixed Assets Purchase, totaling $303640.51. The payment_method of this transaction was bank transfer, and this transaction was paid. The supplier ID is S003, and the supplier name is Supplier 3.",
Transfer20240128001,Cash to bank transfer,2024-01-28,100000.0,,,,,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240128001,Administrative Expenses,2024-01-28,38005.3,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Administrative Expenses, totaling $38005.30. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240128001,Sales Expenses,2024-01-28,33662.51,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Sales Expenses, totaling $33662.51. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240128001,Administrative Expenses,2024-01-28,39189.4,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Administrative Expenses, totaling $39189.40. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240128001,Administrative Expenses,2024-01-28,34914.98,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Administrative Expenses, totaling $34914.98. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240128028,Interest Receivables,2024-01-28,8.94,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 28, 2024, an invoice was issued for a Interest Receivables, totaling $8.94. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240129052,Sale,2024-01-29,264497.76,,,Unpaid,,100000.0,,,P004,Chemical Product D,2.0,132248.88,Account Receviable,C011,13224.89,251272.87,200000.0,64497.76,,,"On January 29, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $132248.88, totaling $264497.76. The cost amount for this transaction was $200000.00, with a tax amount of $13224.89, leading to a total amount due of $251272.87. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240129053,Sale,2024-01-29,51823.64,,,Unpaid,,10000.0,,,P001,Chemical Product A,4.0,12955.91,Account Receviable,C013,2591.18,49232.46,40000.0,11823.64,,,"On January 29, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $12955.91, totaling $51823.64. The cost amount for this transaction was $40000.00, with a tax amount of $2591.18, leading to a total amount due of $49232.46. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240129001,Financial Expenses,2024-01-29,32083.93,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Financial Expenses, totaling $32083.93. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240129001,Administrative Expenses,2024-01-29,36990.12,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 29, 2024, an invoice was issued for a Administrative Expenses, totaling $36990.12. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240129029,Interest Receivables,2024-01-29,8.94,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 29, 2024, an invoice was issued for a Interest Receivables, totaling $8.94. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240130054,Sale,2024-01-30,122266.78,,,Unpaid,,50000.0,,,P003,Chemical Product C,2.0,61133.39,Account Receviable,C018,6113.34,116153.44,100000.0,22266.78,,,"On January 30, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $61133.39, totaling $122266.78. The cost amount for this transaction was $100000.00, with a tax amount of $6113.34, leading to a total amount due of $116153.44. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240130055,Sale,2024-01-30,25115.39,,,Unpaid,,20000.0,,,P002,Chemical Product B,1.0,25115.39,Account Receviable,C015,1255.77,23859.62,20000.0,5115.39,,,"On January 30, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $25115.39, totaling $25115.39. The cost amount for this transaction was $20000.00, with a tax amount of $1255.77, leading to a total amount due of $23859.62. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240130001,Administrative Expenses,2024-01-30,19726.29,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Administrative Expenses, totaling $19726.29. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240130001,Sales Expenses,2024-01-30,49741.42,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Sales Expenses, totaling $49741.42. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240130001,Administrative Expenses,2024-01-30,44496.55,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 30, 2024, an invoice was issued for a Administrative Expenses, totaling $44496.55. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240130030,Interest Receivables,2024-01-30,8.94,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 30, 2024, an invoice was issued for a Interest Receivables, totaling $8.94. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240131057,Sale,2024-01-31,128337.12,,,Unpaid,,50000.0,,,P003,Chemical Product C,2.0,64168.56,Account Receviable,C001,6416.86,121920.26,100000.0,28337.12,,,"On January 31, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $64168.56, totaling $128337.12. The cost amount for this transaction was $100000.00, with a tax amount of $6416.86, leading to a total amount due of $121920.26. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Expense20240131001,Administrative Expenses,2024-01-31,18195.37,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 31, 2024, an invoice was issued for a Administrative Expenses, totaling $18195.37. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240131001,Financial Expenses,2024-01-31,40173.45,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 31, 2024, an invoice was issued for a Financial Expenses, totaling $40173.45. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240131031,Interest Receivables,2024-01-31,8.94,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 31, 2024, an invoice was issued for a Interest Receivables, totaling $8.94. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Expense20240201001,Administrative Expenses,2024-02-01,21194.42,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Administrative Expenses, totaling $21194.42. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240201001,Financial Expenses,2024-02-01,47674.23,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Financial Expenses, totaling $47674.23. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240201001,Administrative Expenses,2024-02-01,27100.65,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Administrative Expenses, totaling $27100.65. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Depreciation20240201002,Depreciation,2024-02-01,54491.69,,,,,,,,,,,,,,,,,,,,"On February 01, 2024, an invoice was issued for a Depreciation, totaling $54491.69.",
Interest20240201032,Interest Receivables,2024-02-01,8.94,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On February 01, 2024, an invoice was issued for a Interest Receivables, totaling $8.94. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
