id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Purchase20231231022,Purchase,2023-12-31,160000.0,Director,Staff,Paid,Bank Transfer,20000.0,S010,Supplier 10,P003,Premium Product C,8.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 8.0 units at a unit price of $20000.00, totaling $160000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S010, and the supplier name is Supplier 10.",
Purchase20231231023,Purchase,2023-12-31,20000.0,Director,Senior Staff,Paid,Bank Transfer,5000.0,S002,Supplier 2,P001,Premium Product A,4.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 4.0 units at a unit price of $5000.00, totaling $20000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Expense20240122001,Sales Expenses,2024-01-22,12115.27,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Sales Expenses, totaling $12115.27. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240122001,Administrative Expenses,2024-01-22,16765.9,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Administrative Expenses, totaling $16765.90. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Expense20240122001,Administrative Expenses,2024-01-22,29008.49,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 22, 2024, an invoice was issued for a Administrative Expenses, totaling $29008.49. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240122022,Interest Receivables,2024-01-22,350.55,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 22, 2024, an invoice was issued for a Interest Receivables, totaling $350.55. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240123087,Sale,2024-01-23,102964.41,,,Paid,,20000.0,,,P003,Premium Product C,3.0,34321.47,Cash,C009,5148.22,97816.19,60000.0,42964.41,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $34321.47, totaling $102964.41. The cost amount for this transaction was $60000.00, with a tax amount of $5148.22, leading to a total amount due of $97816.19. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240123088,Sale,2024-01-23,183617.58,,,Paid,,50000.0,,,P004,Premium Product D,2.0,91808.79,Cash,C020,9180.88,174436.7,100000.0,83617.58,,,"On January 23, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $91808.79, totaling $183617.58. The cost amount for this transaction was $100000.00, with a tax amount of $9180.88, leading to a total amount due of $174436.70. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240123001,Sales Expenses,2024-01-23,3556.33,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Sales Expenses, totaling $3556.33. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240123001,Administrative Expenses,2024-01-23,25746.98,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 23, 2024, an invoice was issued for a Administrative Expenses, totaling $25746.98. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Interest20240123023,Interest Receivables,2024-01-23,350.55,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 23, 2024, an invoice was issued for a Interest Receivables, totaling $350.55. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240124090,Sale,2024-01-24,261905.28,,,Unpaid,,50000.0,,,P004,Premium Product D,3.0,87301.76,Account Receviable,C020,13095.26,248810.02,150000.0,111905.28,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $87301.76, totaling $261905.28. The cost amount for this transaction was $150000.00, with a tax amount of $13095.26, leading to a total amount due of $248810.02. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240124091,Sale,2024-01-24,8599.08,,,Paid,,5000.0,,,P001,Premium Product A,1.0,8599.08,Cash,C001,429.95,8169.13,5000.0,3599.08,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $8599.08, totaling $8599.08. The cost amount for this transaction was $5000.00, with a tax amount of $429.95, leading to a total amount due of $8169.13. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240124092,Sale,2024-01-24,29437.83,,,Paid,,5000.0,,,P001,Premium Product A,3.0,9812.61,Cash,C008,1471.89,27965.94,15000.0,14437.83,,,"On January 24, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $9812.61, totaling $29437.83. The cost amount for this transaction was $15000.00, with a tax amount of $1471.89, leading to a total amount due of $27965.94. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240124001,Financial Expenses,2024-01-24,10144.74,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Financial Expenses, totaling $10144.74. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240124001,Administrative Expenses,2024-01-24,14523.86,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Administrative Expenses, totaling $14523.86. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240124001,Administrative Expenses,2024-01-24,23258.58,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 24, 2024, an invoice was issued for a Administrative Expenses, totaling $23258.58. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240124024,Interest Receivables,2024-01-24,350.55,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 24, 2024, an invoice was issued for a Interest Receivables, totaling $350.55. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240125093,Sale,2024-01-25,17861.34,,,Paid,,10000.0,,,P002,Premium Product B,1.0,17861.34,Cash,C011,893.07,16968.27,10000.0,7861.34,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $17861.34, totaling $17861.34. The cost amount for this transaction was $10000.00, with a tax amount of $893.07, leading to a total amount due of $16968.27. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240125094,Sale,2024-01-25,117253.26,,,Paid,,20000.0,,,P003,Premium Product C,3.0,39084.42,Cash,C011,5862.66,111390.6,60000.0,57253.26,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $39084.42, totaling $117253.26. The cost amount for this transaction was $60000.00, with a tax amount of $5862.66, leading to a total amount due of $111390.60. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240125095,Sale,2024-01-25,199593.38,,,Paid,,50000.0,,,P004,Premium Product D,2.0,99796.69,Cash,C017,9979.67,189613.71,100000.0,99593.38,,,"On January 25, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $99796.69, totaling $199593.38. The cost amount for this transaction was $100000.00, with a tax amount of $9979.67, leading to a total amount due of $189613.71. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231024,Purchase,2023-12-31,200000.0,Director,Senior Staff,Unpaid,Account Payable,50000.0,S008,Supplier 8,P004,Premium Product D,4.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 4.0 units at a unit price of $50000.00, totaling $200000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S008, and the supplier name is Supplier 8.",
Expense20240125001,Sales Expenses,2024-01-25,10210.78,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Sales Expenses, totaling $10210.78. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240125001,Financial Expenses,2024-01-25,6170.6,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 25, 2024, an invoice was issued for a Financial Expenses, totaling $6170.60. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240125025,Interest Receivables,2024-01-25,350.55,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 25, 2024, an invoice was issued for a Interest Receivables, totaling $350.55. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240126097,Sale,2024-01-26,39113.14,,,Unpaid,,10000.0,,,P002,Premium Product B,2.0,19556.57,Account Receviable,C012,1955.66,37157.48,20000.0,19113.14,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $19556.57, totaling $39113.14. The cost amount for this transaction was $20000.00, with a tax amount of $1955.66, leading to a total amount due of $37157.48. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240126098,Sale,2024-01-26,78736.66,,,Paid,,20000.0,,,P003,Premium Product C,2.0,39368.33,Cash,C004,3936.83,74799.83,40000.0,38736.66,,,"On January 26, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $39368.33, totaling $78736.66. The cost amount for this transaction was $40000.00, with a tax amount of $3936.83, leading to a total amount due of $74799.83. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231025,Purchase,2023-12-31,50000.0,Director,Supervisor,Paid,Cash,10000.0,S004,Supplier 4,P002,Premium Product B,5.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 5.0 units at a unit price of $10000.00, totaling $50000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director. The supplier ID is S004, and the supplier name is Supplier 4.",
Expense20240126001,Sales Expenses,2024-01-26,13393.95,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $13393.95. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240126001,Sales Expenses,2024-01-26,3240.79,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 26, 2024, an invoice was issued for a Sales Expenses, totaling $3240.79. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240126026,Interest Receivables,2024-01-26,350.55,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 26, 2024, an invoice was issued for a Interest Receivables, totaling $350.55. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240127101,Sale,2024-01-27,9734.05,,,Paid,,5000.0,,,P001,Premium Product A,1.0,9734.05,Cash,C003,486.7,9247.35,5000.0,4734.05,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $9734.05, totaling $9734.05. The cost amount for this transaction was $5000.00, with a tax amount of $486.70, leading to a total amount due of $9247.35. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240127102,Sale,2024-01-27,36474.74,,,Unpaid,,20000.0,,,P003,Premium Product C,1.0,36474.74,Account Receviable,C016,1823.74,34651.0,20000.0,16474.74,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $36474.74, totaling $36474.74. The cost amount for this transaction was $20000.00, with a tax amount of $1823.74, leading to a total amount due of $34651.00. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240127103,Sale,2024-01-27,74472.22,,,Paid,,20000.0,,,P003,Premium Product C,2.0,37236.11,Cash,C012,3723.61,70748.61,40000.0,34472.22,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $37236.11, totaling $74472.22. The cost amount for this transaction was $40000.00, with a tax amount of $3723.61, leading to a total amount due of $70748.61. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240127104,Sale,2024-01-27,177288.14,,,Paid,,50000.0,,,P004,Premium Product D,2.0,88644.07,Cash,C003,8864.41,168423.73,100000.0,77288.14,,,"On January 27, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $88644.07, totaling $177288.14. The cost amount for this transaction was $100000.00, with a tax amount of $8864.41, leading to a total amount due of $168423.73. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231026,Purchase,2023-12-31,25000.0,Director,Senior Staff,Unpaid,Account Payable,5000.0,S004,Supplier 4,P001,Premium Product A,5.0,5000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 5.0 units at a unit price of $5000.00, totaling $25000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Senior Staff, and the approver is Director. The supplier ID is S004, and the supplier name is Supplier 4.",
Expense20240127001,Sales Expenses,2024-01-27,16906.68,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $16906.68. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240127001,Sales Expenses,2024-01-27,13952.96,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 27, 2024, an invoice was issued for a Sales Expenses, totaling $13952.96. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Interest20240127027,Interest Receivables,2024-01-27,350.55,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 27, 2024, an invoice was issued for a Interest Receivables, totaling $350.55. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240128107,Sale,2024-01-28,283490.55,,,Paid,,50000.0,,,P004,Premium Product D,3.0,94496.85,Cash,C010,14174.53,269316.02,150000.0,133490.55,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $94496.85, totaling $283490.55. The cost amount for this transaction was $150000.00, with a tax amount of $14174.53, leading to a total amount due of $269316.02. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240128108,Sale,2024-01-28,17156.88,,,Paid,,5000.0,,,P001,Premium Product A,2.0,8578.44,Cash,C011,857.84,16299.04,10000.0,7156.88,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $8578.44, totaling $17156.88. The cost amount for this transaction was $10000.00, with a tax amount of $857.84, leading to a total amount due of $16299.04. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240128109,Sale,2024-01-28,268538.4,,,Unpaid,,50000.0,,,P004,Premium Product D,3.0,89512.8,Account Receviable,C004,13426.92,255111.48,150000.0,118538.4,,,"On January 28, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $89512.80, totaling $268538.40. The cost amount for this transaction was $150000.00, with a tax amount of $13426.92, leading to a total amount due of $255111.48. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231027,Purchase,2023-12-31,140000.0,Director,Staff,Unpaid,Account Payable,20000.0,S001,Supplier 1,P003,Premium Product C,7.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 7.0 units at a unit price of $20000.00, totaling $140000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S001, and the supplier name is Supplier 1.",
Purchase20231231028,Purchase,2023-12-31,450000.0,Director,Staff,Paid,Cash,50000.0,S001,Supplier 1,P004,Premium Product D,9.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 9.0 units at a unit price of $50000.00, totaling $450000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director. The supplier ID is S001, and the supplier name is Supplier 1.",
Expense20240128001,Sales Expenses,2024-01-28,11390.53,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Sales Expenses, totaling $11390.53. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Supervisor, and the approver is Director.",
Expense20240128001,Sales Expenses,2024-01-28,27494.61,Director,Senior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Sales Expenses, totaling $27494.61. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Staff, and the approver is Director.",
Expense20240128001,Administrative Expenses,2024-01-28,24776.04,Director,Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 28, 2024, an invoice was issued for a Administrative Expenses, totaling $24776.04. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Staff, and the approver is Director.",
Interest20240128028,Interest Receivables,2024-01-28,350.55,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 28, 2024, an invoice was issued for a Interest Receivables, totaling $350.55. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
